1.44218412986718,1,1.45943379322702
0.945646497899875,1,1.59005554560115
1.63528209785447,1,1.63359612972586
2.04906345782722,1,1.6118258376635
1.96630718583267,1,1.7097921519441
1.99389260983085,1,1.97103565669235
2.54560108979453,1,1.96015051066117
3.18006584175275,1,1.96015051066117
3.18006584175275,1,1.97103565669235
3.0973095697582,1,2.27581974556531
3.62143262572369,1,2.51529295825121
3.92487228970371,1,2.51529295825121
4.22831195368373,1,2.51529295825121
4.6145078896583,1,2.51529295825121
4.66967873765467,1,2.59148898046945
4.6145078896583,1,2.72211073284358
4.72484958565104,1,2.90715821537359
5.44207060960381,1,2.91804336140477
5.74551027358383,1,2.93981365346712
5.8006811215802,1,3.0922056979036
5.82826654557839,1,3.13574628202831
5.91102281757294,1,3.20105715821537
5.99377908956749,1,3.28813832646479
6.26963332954932,1,3.2337125963089
6.71100011352026,1,3.24459774234008
6.71100011352026,1,3.24459774234008
6.90409808150755,1,3.40787493280774
6.79375638551481,1,3.5711521232754
6.87651265750936,1,3.73442931374306
7.20753774548757,1,3.85416592008601
7.53856283346577,1,3.85416592008601
8.06268588943126,1,3.84328077405483
8.36612555341128,1,3.9521322343666
8.20061300942218,1,4.0936391327719
7.97992961743671,1,4.27868661530192
8.22819843342036,1,4.50727468195664
8.25578385741855,1,4.51815982798782
8.83507776138041,1,4.51815982798782
8.91783403337496,1,4.51815982798782
9.27644454535134,1,4.52904497401899
9.30402996934953,1,4.59435585020606
9.30402996934953,1,4.6705518724243
9.33161539334771,1,4.6705518724243
9.49712793733681,1,4.86648450098549
9.82815302531502,1,4.99710625335961
10.0488364173005,1,4.89913993907902
10.0488364173005,1,4.97533596129726
9.27644454535134,1,5.08418742160903
9.49712793733681,1,5.22569432001433
9.46954251333863,1,5.35631607238846
9.00059030536951,1,5.39985665651317
8.64197979339312,1,5.42162694857552
8.39371097740947,1,5.45428238666906
8.44888182540583,1,5.62844472316789
8.44888182540583,1,5.82437735172908
7.59373368146214,1,5.83526249776026
7.26270859348394,1,5.9114585199785
7.51097740946759,1,6.03119512632145
7.62131910546032,1,6.23801290091381
7.45580656147122,1,6.23801290091381
7.06961062549665,1,6.21624260885146
6.9868543535021,1,6.21624260885146
6.6558292655239,1,6.21624260885146
6.6558292655239,1,6.32509406916323
6.6558292655239,1,6.32509406916323
6.15929163355659,1,6.47748611359971
5.93860824157112,1,6.46660096756854
5.8006811215802,1,6.58633757391148
5.8006811215802,1,6.71695932628561
5.8006811215802,1,6.71695932628561
5.33172891361108,1,6.64076330406737
5.02828924963106,1,6.6734187421609
4.72484958565104,1,6.85846622469091
4.72484958565104,1,6.94554739294033
4.58692246566012,1,7.07616914531446
4.31106822567828,1,7.03262856118975
4.22831195368373,1,7.02174341515857
4.06279940969463,1,6.98908797706504
3.84211601770916,1,6.97820283103386
3.59384720172551,1,6.98908797706504
3.51109092973096,1,7.08705429134563
3.45592008173459,1,7.17413545959505
3.45592008173459,1,7.37006808815624
3.01455329776365,1,7.30475721196918
2.62835736178908,1,7.35918294212507
2.49043024179816,1,7.50068984053037
2.49043024179816,1,7.57688586274861
2.46284481779998,1,7.67485217702921
2.38008854580543,1,7.75104819924745
2.32491769780906,1,7.7728184913098
1.99389260983085,1,7.67485217702921
1.7456237938472,1,7.69662246909156
1.5801112498581,1,7.81635907543451
1.44218412986718,1,7.89255509765275
1.414598705869,1,8.07760258018276
1.13874446588716,1,8.17556889446336
0.973231921898059,1,8.13202831033865
0.724963105914406,1,8.18645404049453
0.835304801907141,1,8.4912381293675
1.69045294585083,1,8.08848772621394
